Year,Emirate En,Emirate Ar,Geo Coordinates,Cancer Type,Age Group,Nationality Group En,Nationality Group Ar,Gender En,Gender Ar,Total
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C44 Skin,(80+),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C45 Mesothelioma,(40-49),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C45 Mesothelioma,(50-59),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C46 Kaposi sarcoma,(0-9),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(0-9),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(0-9),Citizen,مواطن,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(0-9),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(20-29),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(40-49),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(50-59),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(50-59),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(60-69),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C48 Retroperitoneum and peritoneum,(60-69),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(0-9),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(0-9),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(10-19),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(20-29),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(20-29),Expat,وافد,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(30-39),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(30-39),Expat,وافد,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(30-39),Citizen,مواطن,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(30-39),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(40-49),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(40-49),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(40-49),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(50-59),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(50-59),Expat,وافد,Male,ذكر,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(60-69),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(60-69),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C49 Connective and soft tissue,(80+),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(20-29),Expat,وافد,Female,أنثي,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(20-29),Citizen,مواطن,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(30-39),Expat,وافد,Female,أنثي,45
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(30-39),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(30-39),Citizen,مواطن,Female,أنثي,11
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(40-49),Expat,وافد,Female,أنثي,79
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(40-49),Citizen,مواطن,Female,أنثي,20
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(50-59),Expat,وافد,Female,أنثي,47
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(50-59),Citizen,مواطن,Female,أنثي,14
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(60-69),Expat,وافد,Female,أنثي,24
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(60-69),Expat,وافد,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(60-69),Citizen,مواطن,Female,أنثي,16
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(70-79),Expat,وافد,Female,أنثي,8
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(70-79),Citizen,مواطن,Female,أنثي,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(80+),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C50 Breast,(80+),Citizen,مواطن,Female,أنثي,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(30-39),Expat,وافد,Female,أنثي,15
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(30-39),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(40-49),Expat,وافد,Female,أنثي,10
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(40-49),Citizen,مواطن,Female,أنثي,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(50-59),Expat,وافد,Female,أنثي,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(50-59),Citizen,مواطن,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(60-69),Expat,وافد,Female,أنثي,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C53 Cervix uteri,(60-69),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(20-29),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(30-39),Expat,وافد,Female,أنثي,7
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(40-49),Expat,وافد,Female,أنثي,7
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(40-49),Citizen,مواطن,Female,أنثي,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(50-59),Expat,وافد,Female,أنثي,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(50-59),Citizen,مواطن,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(60-69),Expat,وافد,Female,أنثي,9
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(60-69),Citizen,مواطن,Female,أنثي,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(70-79),Expat,وافد,Female,أنثي,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(70-79),Citizen,مواطن,Female,أنثي,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C54-C55 Uterus,(80+),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(0-9),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(20-29),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(30-39),Expat,وافد,Female,أنثي,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(40-49),Expat,وافد,Female,أنثي,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(40-49),Citizen,مواطن,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(50-59),Expat,وافد,Female,أنثي,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(50-59),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(60-69),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(70-79),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(70-79),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C56 Ovary,(80+),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(40-49),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(50-59),Expat,وافد,Male,ذكر,13
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(50-59),Citizen,مواطن,Male,ذكر,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(60-69),Expat,وافد,Male,ذكر,21
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(60-69),Citizen,مواطن,Male,ذكر,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(70-79),Expat,وافد,Male,ذكر,11
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(70-79),Citizen,مواطن,Male,ذكر,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(80+),Expat,وافد,Male,ذكر,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C61 Prostate,(80+),Citizen,مواطن,Male,ذكر,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(0-9),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(20-29),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(30-39),Expat,وافد,Male,ذكر,8
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(30-39),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(40-49),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(40-49),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C62 Testis,(50-59),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(0-9),Expat,وافد,Female,أنثي,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(0-9),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(0-9),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(10-19),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(20-29),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(20-29),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(30-39),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(30-39),Expat,وافد,Male,ذكر,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(40-49),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(40-49),Expat,وافد,Male,ذكر,8
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(40-49),Citizen,مواطن,Male,ذكر,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(50-59),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(50-59),Expat,وافد,Male,ذكر,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(50-59),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(50-59),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(60-69),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(60-69),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(70-79),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(70-79),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(70-79),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C64-C65 Kidney & Renal pelvis,(80+),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C66, C68 Ureter and Other urinary organs",(30-39),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C66, C68 Ureter and Other urinary organs",(50-59),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C66, C68 Ureter and Other urinary organs",(70-79),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(0-9),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(20-29),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(30-39),Expat,وافد,Male,ذكر,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(40-49),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(40-49),Expat,وافد,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(40-49),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(50-59),Expat,وافد,Male,ذكر,7
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(60-69),Expat,وافد,Male,ذكر,14
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(60-69),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(70-79),Expat,وافد,Male,ذكر,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(70-79),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(70-79),Citizen,مواطن,Male,ذكر,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(80+),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(80+),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(80+),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C67 Urinary bladder,(80+),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C69 eye,(60-69),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(0-9),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(10-19),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(20-29),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(20-29),Expat,وافد,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(30-39),Expat,وافد,Female,أنثي,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(30-39),Expat,وافد,Male,ذكر,4
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(40-49),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(40-49),Expat,وافد,Male,ذكر,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(50-59),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(50-59),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(60-69),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(60-69),Expat,وافد,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(60-69),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(0-9),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(10-19),Citizen,مواطن,Female,أنثي,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(20-29),Expat,وافد,Female,أنثي,13
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(20-29),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(20-29),Citizen,مواطن,Female,أنثي,15
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(20-29),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Expat,وافد,Female,أنثي,36
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Expat,وافد,Male,ذكر,21
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Citizen,مواطن,Female,أنثي,16
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Expat,وافد,Female,أنثي,32
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Expat,وافد,Male,ذكر,14
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Citizen,مواطن,Female,أنثي,9
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Citizen,مواطن,Male,ذكر,3
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Expat,وافد,Female,أنثي,12
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Expat,وافد,Male,ذكر,11
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Citizen,مواطن,Female,أنثي,6
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(60-69),Expat,وافد,Female,أنثي,8
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(60-69),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(60-69),Citizen,مواطن,Female,أنثي,5
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(60-69),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(70-79),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(80+),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(80+),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(0-9),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(0-9),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(20-29),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(30-39),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(30-39),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(40-49),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(40-49),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(20-29),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(20-29),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(30-39),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(40-49),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(40-49),Citizen,مواطن,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(50-59),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(60-69),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(60-69),Expat,وافد,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(60-69),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(70-79),Expat,وافد,Female,أنثي,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(70-79),Expat,وافد,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(70-79),Citizen,مواطن,Male,ذكر,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(80+),Expat,وافد,Female,أنثي,1
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(80+),Citizen,مواطن,Male,ذكر,2
2017,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(10-19),Citizen,مواطن,Male,ذكر,2
